Index,Hz,Amp
7235,10487.750000,5.743774
7236,10489.200000,5.657931
7237,10490.650000,5.581982
7238,10492.100000,5.635111
7239,10493.550000,5.326768
7240,10495.000000,5.419574
7241,10496.440000,5.306532
7242,10497.890000,5.295684
7243,10499.340000,5.209579
7244,10500.790000,5.060548
7245,10502.240000,4.850255
7246,10503.690000,4.478348
7247,10505.140000,4.658712
7248,10506.590000,4.649847
7249,10508.040000,4.479528
7250,10509.490000,4.637359
7251,10510.940000,4.611672
7252,10512.390000,4.483772
7253,10513.840000,4.679047
7254,10515.290000,4.629951
7255,10516.740000,4.277965
7256,10518.190000,4.175685
7257,10519.640000,4.464644
7258,10521.090000,3.988758
7259,10522.540000,3.956348
7260,10523.990000,3.804734
7261,10525.440000,4.012222
7262,10526.890000,4.035565
7263,10528.340000,3.760401
7264,10529.790000,3.769091
7265,10531.230000,3.811159
7266,10532.680000,3.938232
7267,10534.130000,3.802975
7268,10535.580000,3.379078
7269,10537.030000,3.012724
7270,10538.480000,2.931524
7271,10539.930000,2.973019
7272,10541.380000,2.979906
7273,10542.830000,3.297366
7274,10544.280000,3.449864
7275,10545.730000,3.544556
7276,10547.180000,3.514593
7277,10548.630000,3.329412
7278,10550.080000,3.133145
7279,10551.530000,2.881868
7280,10552.980000,2.611583
7281,10554.430000,2.518136
7282,10555.880000,2.329513
7283,10557.330000,2.017937
7284,10558.780000,1.750801
7285,10560.230000,1.934950
7286,10561.680000,2.398515
7287,10563.130000,2.833756
7288,10564.580000,2.988731
7289,10566.020000,3.020505
7290,10567.470000,3.179003
7291,10568.920000,3.441384
7292,10570.370000,3.404769
7293,10571.820000,3.266723
7294,10573.270000,3.505893
7295,10574.720000,3.927771
7296,10576.170000,3.874322
7297,10577.620000,3.683154
7298,10579.070000,3.785619
7299,10580.520000,3.501595
7300,10581.970000,3.378356
7301,10583.420000,3.856911
7302,10584.870000,3.939180
7303,10586.320000,4.000470
7304,10587.770000,4.141656
7305,10589.220000,4.198130
7306,10590.670000,4.438372
7307,10592.120000,4.159531
7308,10593.570000,4.139052
7309,10595.020000,4.390104
7310,10596.470000,4.249687
7311,10597.920000,4.195703
7312,10599.370000,4.427957
7313,10600.810000,4.301749
7314,10602.260000,4.449792
7315,10603.710000,4.188187
7316,10605.160000,3.902823
7317,10606.610000,4.132428
7318,10608.060000,4.170539
7319,10609.510000,3.825511
7320,10610.960000,4.084805
7321,10612.410000,4.282672
7322,10613.860000,4.208407
7323,10615.310000,4.302417
7324,10616.760000,4.184874
7325,10618.210000,4.126534
7326,10619.660000,4.072133
7327,10621.110000,3.727802
7328,10622.560000,3.570936
7329,10624.010000,3.506359
7330,10625.460000,3.581483
7331,10626.910000,3.562517
7332,10628.360000,3.116453
7333,10629.810000,2.863696
7334,10631.260000,2.990912
7335,10632.710000,3.152845
7336,10634.160000,3.290851
7337,10635.600000,3.328501
7338,10637.050000,3.190688
7339,10638.500000,3.125957
7340,10639.950000,3.130926
7341,10641.400000,2.850928
7342,10642.850000,2.404571
7343,10644.300000,2.194654
7344,10645.750000,2.397665
7345,10647.200000,2.683982
7346,10648.650000,2.739907
7347,10650.100000,2.354043
7348,10651.550000,2.251997
7349,10653.000000,2.547271
7350,10654.450000,2.293547
7351,10655.900000,1.861861
7352,10657.350000,2.135439
7353,10658.800000,2.265657
7354,10660.250000,2.285565
7355,10661.700000,2.576224
7356,10663.150000,2.795320
7357,10664.600000,3.032021
7358,10666.050000,3.031963
7359,10667.500000,3.181200
7360,10668.950000,3.065919
7361,10670.390000,2.622672
7362,10671.840000,2.746040
7363,10673.290000,2.674295
7364,10674.740000,2.681304
7365,10676.190000,2.478485
7366,10677.640000,2.223495
7367,10679.090000,2.659444
7368,10680.540000,2.819551
7369,10681.990000,2.678782
7370,10683.440000,2.766055
7371,10684.890000,2.858779
7372,10686.340000,3.161228
7373,10687.790000,3.307775
7374,10689.240000,3.167070
7375,10690.690000,3.421915
7376,10692.140000,3.138179
7377,10693.590000,3.311606
7378,10695.040000,3.286463
7379,10696.490000,3.572771
7380,10697.940000,3.782028
7381,10699.390000,3.809318
7382,10700.840000,3.782385
7383,10702.290000,3.718514
7384,10703.740000,3.604352
7385,10705.180000,3.802411
7386,10706.630000,3.891943
7387,10708.080000,3.865697
7388,10709.530000,3.599613
7389,10710.980000,3.331685
7390,10712.430000,3.543725
7391,10713.880000,3.801822
7392,10715.330000,3.756796
7393,10716.780000,3.830477
7394,10718.230000,4.053702
7395,10719.680000,4.129116
7396,10721.130000,4.199499
7397,10722.580000,4.102415
7398,10724.030000,4.295805
7399,10725.480000,4.421013
7400,10726.930000,4.519152
7401,10728.380000,4.467006
7402,10729.830000,4.478646
7403,10731.280000,4.447565
7404,10732.730000,4.390091
7405,10734.180000,4.324200
7406,10735.630000,4.263012
7407,10737.080000,4.300235
7408,10738.530000,4.174791
7409,10739.970000,4.394313
7410,10741.420000,4.531383
7411,10742.870000,4.491877
7412,10744.320000,4.433508
7413,10745.770000,4.640063
7414,10747.220000,5.168875
7415,10748.670000,5.314634
7416,10750.120000,5.705417
7417,10751.570000,5.870209
7418,10753.020000,5.567213
7419,10754.470000,5.181654
7420,10755.920000,5.290101
7421,10757.370000,5.410372
7422,10758.820000,4.896423
7423,10760.270000,4.787729
7424,10761.720000,4.524137
7425,10763.170000,4.080627
7426,10764.620000,3.935692
7427,10766.070000,4.127946
7428,10767.520000,4.261751
7429,10768.970000,4.692159
7430,10770.420000,4.862593
7431,10771.870000,5.029656
7432,10773.320000,5.202863
7433,10774.760000,5.509878
7434,10776.210000,5.214432
7435,10777.660000,5.093105
7436,10779.110000,5.230894
7437,10780.560000,5.341228
7438,10782.010000,5.366480
7439,10783.460000,5.089697
7440,10784.910000,5.136479
7441,10786.360000,5.169693
7442,10787.810000,5.083529
7443,10789.260000,5.188351
7444,10790.710000,4.813348
7445,10792.160000,4.970733
7446,10793.610000,4.933461
7447,10795.060000,4.709666
7448,10796.510000,4.998706
7449,10797.960000,5.155260
7450,10799.410000,4.729872
7451,10800.860000,4.618770
7452,10802.310000,5.204100
7453,10803.760000,5.323697
7454,10805.210000,5.349462
7455,10806.660000,5.420945
7456,10808.110000,5.558881
7457,10809.550000,5.593183
7458,10811.000000,5.693553
7459,10812.450000,5.715618
7460,10813.900000,5.655055
7461,10815.350000,5.679796
7462,10816.800000,5.748165
7463,10818.250000,5.865414
7464,10819.700000,5.867104
7465,10821.150000,5.867874
7466,10822.600000,5.690327
7467,10824.050000,5.456543
7468,10825.500000,5.595232
7469,10826.950000,5.231248
7470,10828.400000,5.075284
7471,10829.850000,5.043921
7472,10831.300000,4.622891
7473,10832.750000,4.811468
7474,10834.200000,5.219977
7475,10835.650000,5.149888
7476,10837.100000,4.895672
7477,10838.550000,4.935011
7478,10840.000000,4.984930
7479,10841.450000,4.832771
7480,10842.900000,4.735343
7481,10844.340000,4.708623
7482,10845.790000,4.564649
7483,10847.240000,4.825737
7484,10848.690000,4.793582
7485,10850.140000,4.648044
7486,10851.590000,4.741310
7487,10853.040000,4.635374
7488,10854.490000,4.506650
7489,10855.940000,4.159062
7490,10857.390000,4.043475
7491,10858.840000,3.824757
7492,10860.290000,3.653545
7493,10861.740000,3.462695
7494,10863.190000,3.056921
7495,10864.640000,2.968359
7496,10866.090000,2.748881
7497,10867.540000,2.738089
7498,10868.990000,2.834224
7499,10870.440000,2.990824
7500,10871.890000,2.889927
7501,10873.340000,2.956365
7502,10874.790000,2.991965
7503,10876.240000,2.788500
7504,10877.690000,2.717827
7505,10879.130000,2.726495
7506,10880.580000,2.640448
7507,10882.030000,2.467432
7508,10883.480000,2.530336
7509,10884.930000,2.606141
7510,10886.380000,2.564642
7511,10887.830000,2.630690
7512,10889.280000,2.128306
7513,10890.730000,2.219992
7514,10892.180000,2.030288
7515,10893.630000,1.958031
7516,10895.080000,1.706535
7517,10896.530000,1.611583
7518,10897.980000,1.690584
7519,10899.430000,1.931140
7520,10900.880000,2.077335
7521,10902.330000,2.005041
7522,10903.780000,2.176918
7523,10905.230000,2.246784
7524,10906.680000,2.106258
7525,10908.130000,2.100468
7526,10909.580000,2.052575
7527,10911.030000,2.042641
7528,10912.480000,1.972507
7529,10913.920000,2.312027
7530,10915.380000,2.620008
7531,10916.820000,2.420132
7532,10918.270000,2.411644
7533,10919.720000,2.601167
7534,10921.170000,2.818232
7535,10922.620000,2.997600
7536,10924.070000,3.093250
7537,10925.520000,2.943788
7538,10926.970000,2.839865
7539,10928.420000,3.172492
7540,10929.870000,3.240146
7541,10931.320000,3.275596
7542,10932.770000,3.327426
7543,10934.220000,3.307701
7544,10935.670000,3.279537
7545,10937.120000,3.180743
7546,10938.570000,2.988931
7547,10940.020000,2.684092
7548,10941.470000,2.762001
7549,10942.920000,2.884402
7550,10944.370000,2.831227
7551,10945.820000,3.001106
7552,10947.270000,2.851498
7553,10948.710000,2.764985
7554,10950.170000,2.993450
7555,10951.610000,2.849745
7556,10953.060000,2.759776
7557,10954.510000,2.740484
7558,10955.960000,2.665145
7559,10957.410000,2.560984
7560,10958.860000,2.752254
7561,10960.310000,3.019128
7562,10961.760000,2.744487
7563,10963.210000,2.796608
7564,10964.660000,3.186007
7565,10966.110000,3.490021
7566,10967.560000,3.633497
7567,10969.010000,3.604570
7568,10970.460000,3.710700
7569,10971.910000,3.661483
7570,10973.360000,3.696799
7571,10974.810000,3.763898
7572,10976.260000,3.553862
7573,10977.710000,3.276738
7574,10979.160000,3.498093
7575,10980.610000,3.483070
7576,10982.060000,3.513594
7577,10983.500000,3.482978
7578,10984.960000,3.425289
7579,10986.400000,3.313660
7580,10987.850000,3.199759
7581,10989.300000,3.035316
7582,10990.750000,2.986094
7583,10992.200000,2.864884
7584,10993.650000,2.872090
7585,10995.100000,2.969935
7586,10996.550000,2.979275
7587,10998.000000,3.365899
7588,10999.450000,4.075935
7589,11000.900000,3.403213
7590,11002.350000,2.725804
7591,11003.800000,2.529425
7592,11005.250000,2.436793
7593,11006.700000,2.402042
7594,11008.150000,2.205713
7595,11009.600000,1.898831
7596,11011.050000,2.014708
7597,11012.500000,2.102854
7598,11013.950000,2.343690
7599,11015.400000,2.481951
7600,11016.850000,2.173662
7601,11018.290000,2.275666
7602,11019.750000,2.449463
7603,11021.190000,2.500683
7604,11022.640000,2.292564
7605,11024.090000,2.451183
7606,11025.540000,2.517501
7607,11026.990000,2.462545
7608,11028.440000,2.377668
7609,11029.890000,2.142866
7610,11031.340000,2.029930
7611,11032.790000,2.195775
7612,11034.240000,2.317873
7613,11035.690000,2.474880
7614,11037.140000,2.670477
7615,11038.590000,2.703209
7616,11040.040000,2.586370
7617,11041.490000,2.825343
7618,11042.940000,2.977453
7619,11044.390000,2.761839
7620,11045.840000,2.775400
7621,11047.290000,3.008935
7622,11048.740000,3.011037
7623,11050.190000,3.342548
7624,11051.640000,3.255122
7625,11053.080000,2.974160
7626,11054.540000,3.150039
7627,11055.980000,3.191540
7628,11057.430000,3.586936
7629,11058.880000,3.326754
7630,11060.330000,3.385806
7631,11061.780000,3.707050
7632,11063.230000,3.515892
7633,11064.680000,3.430613
7634,11066.130000,3.592834
7635,11067.580000,3.747143
7636,11069.030000,3.707173
7637,11070.480000,3.784376
7638,11071.930000,3.837453
7639,11073.380000,3.789036
7640,11074.830000,3.952988
7641,11076.280000,3.883918
7642,11077.730000,4.045776
7643,11079.180000,3.641485
7644,11080.630000,3.569051
7645,11082.080000,3.503616
7646,11083.530000,3.499505
7647,11084.980000,2.959418
7648,11086.430000,2.825296
7649,11087.880000,2.453030
7650,11089.330000,2.417707
7651,11090.770000,2.464362
7652,11092.220000,2.868211
7653,11093.670000,3.130678
7654,11095.120000,3.162517
7655,11096.570000,3.202072
7656,11098.020000,3.401139
7657,11099.470000,3.516398
7658,11100.920000,3.412775
7659,11102.370000,3.320021
7660,11103.820000,3.114948
7661,11105.270000,3.162946
7662,11106.720000,3.116145
7663,11108.170000,3.017501
7664,11109.620000,3.039500
7665,11111.070000,3.069715
7666,11112.520000,3.224562
7667,11113.970000,3.409030
7668,11115.420000,3.434014
7669,11116.870000,3.115594
7670,11118.320000,3.314350
7671,11119.770000,3.441649
7672,11121.220000,3.202950
7673,11122.670000,3.208098
7674,11124.120000,3.236359
7675,11125.560000,3.222961
7676,11127.010000,3.364098
7677,11128.460000,3.285878
7678,11129.910000,3.075740
7679,11131.360000,3.217738
7680,11132.810000,3.309136
7681,11134.260000,3.413928
7682,11135.710000,3.446106
7683,11137.160000,3.288314
7684,11138.610000,3.100003
7685,11140.060000,3.215436
7686,11141.510000,3.114512
7687,11142.960000,2.960722
7688,11144.410000,3.006869
7689,11145.860000,3.126299
7690,11147.310000,3.229958
7691,11148.760000,3.156469
7692,11150.210000,3.253965
7693,11151.660000,3.445853
7694,11153.110000,3.566428
7695,11154.560000,3.561066
7696,11156.010000,3.193945
7697,11157.460000,3.141475
7698,11158.910000,3.327904
7699,11160.350000,3.219708
7700,11161.800000,3.399601
7701,11163.250000,3.600273
7702,11164.700000,3.626615
7703,11166.150000,3.866604
7704,11167.600000,4.253012
7705,11169.050000,4.080887
7706,11170.500000,4.210762
7707,11171.950000,4.233693
7708,11173.400000,4.282245
7709,11174.850000,4.154892
7710,11176.300000,3.895537
7711,11177.750000,3.792378
7712,11179.200000,3.407121
7713,11180.650000,3.292324
7714,11182.100000,3.442550
7715,11183.550000,3.291294
7716,11185.000000,3.015179
7717,11186.450000,3.206556
7718,11187.900000,3.451162
7719,11189.350000,3.244856
7720,11190.800000,3.361420
7721,11192.250000,3.367861
7722,11193.700000,3.032162
7723,11195.140000,3.185624
7724,11196.590000,3.249257
7725,11198.040000,3.141105
7726,11199.490000,3.260369
7727,11200.940000,3.076679
7728,11202.390000,3.159532
7729,11203.840000,3.297105
7730,11205.290000,3.277814
7731,11206.740000,3.474519
7732,11208.190000,3.699494
7733,11209.640000,3.841499
7734,11211.090000,3.733923
7735,11212.540000,3.322162
7736,11213.990000,3.499491
7737,11215.440000,3.473264
7738,11216.890000,3.225020
7739,11218.340000,3.525725
7740,11219.790000,3.635373
7741,11221.240000,3.979984
7742,11222.690000,3.926090
7743,11224.140000,3.774006
7744,11225.590000,3.887798
7745,11227.040000,4.281900
7746,11228.490000,4.718579
7747,11229.930000,5.000783
7748,11231.380000,5.088464
7749,11232.830000,5.622058
7750,11234.280000,5.665828
7751,11235.730000,5.687785
7752,11237.180000,5.998650
7753,11238.630000,6.070251
7754,11240.080000,6.068087
7755,11241.530000,5.912933
7756,11242.980000,6.174513
7757,11244.430000,6.119568
7758,11245.880000,5.856394
7759,11247.330000,5.752695
7760,11248.780000,5.627321
7761,11250.230000,5.312181
7762,11251.680000,5.186160
7763,11253.130000,4.836103
7764,11254.580000,4.527902
7765,11256.030000,4.466219
7766,11257.480000,4.406997
7767,11258.930000,4.620327
7768,11260.380000,4.771440
7769,11261.830000,5.089315
7770,11263.280000,5.261085
7771,11264.720000,4.951277
7772,11266.170000,5.048225
7773,11267.620000,4.857204
7774,11269.070000,4.532649
7775,11270.520000,4.348740
7776,11271.970000,4.707706
7777,11273.420000,4.606102
7778,11274.870000,4.465604
7779,11276.320000,4.050469
7780,11277.770000,4.030619
7781,11279.220000,4.038656
7782,11280.670000,4.131492
7783,11282.120000,4.105803
7784,11283.570000,3.838672
7785,11285.020000,3.835352
7786,11286.470000,3.923196
7787,11287.920000,4.159276
7788,11289.370000,4.086012
7789,11290.820000,4.036596
7790,11292.270000,3.990721
7791,11293.720000,4.104579
7792,11295.170000,3.936963
7793,11296.620000,3.972363
7794,11298.070000,3.851694
7795,11299.510000,3.865544
7796,11300.960000,3.751058
7797,11302.410000,3.719031
7798,11303.860000,3.650172
7799,11305.310000,3.498661
7800,11306.760000,3.493736
7801,11308.210000,3.689281
7802,11309.660000,3.626721
7803,11311.110000,3.370606
7804,11312.560000,3.697210
7805,11314.010000,3.652296
7806,11315.460000,3.170863
7807,11316.910000,3.383154
7808,11318.360000,3.322623
7809,11319.810000,3.275595
7810,11321.260000,3.431566
7811,11322.710000,3.629318
7812,11324.160000,3.474680
7813,11325.610000,3.547803
7814,11327.060000,3.649506
7815,11328.510000,3.631985
7816,11329.960000,3.527426
7817,11331.410000,3.398973
7818,11332.860000,3.496713
7819,11334.300000,3.576309
7820,11335.750000,3.405708
7821,11337.200000,3.394245
7822,11338.650000,3.426525
7823,11340.100000,3.127727
7824,11341.550000,3.078256
7825,11343.000000,3.178483
7826,11344.450000,3.674757
7827,11345.900000,3.602499
7828,11347.350000,3.375029
7829,11348.800000,3.315682
7830,11350.250000,3.464639
7831,11351.700000,3.285711
7832,11353.150000,2.904807
7833,11354.600000,2.677765
7834,11356.050000,2.748725
7835,11357.500000,2.913228
7836,11358.950000,2.697557
7837,11360.400000,2.656543
7838,11361.850000,2.703104
7839,11363.300000,2.834623
7840,11364.750000,2.894728
7841,11366.200000,2.542456
7842,11367.650000,2.472995
7843,11369.090000,2.332515
7844,11370.540000,2.313830
7845,11371.990000,2.233455
7846,11373.440000,2.199912
7847,11374.890000,2.451808
7848,11376.340000,2.597980
7849,11377.790000,2.821927
7850,11379.240000,3.186179
7851,11380.690000,3.257243
7852,11382.140000,3.410332
7853,11383.590000,3.293761
7854,11385.040000,3.108486
7855,11386.490000,3.063146
7856,11387.940000,3.021245
7857,11389.390000,2.801399
7858,11390.840000,3.072596
7859,11392.290000,3.020536
7860,11393.740000,3.229806
7861,11395.190000,3.187554
7862,11396.640000,3.139430
7863,11398.090000,3.307286
7864,11399.540000,3.200171
7865,11400.990000,3.086469
7866,11402.440000,3.100319
7867,11403.880000,2.987134
7868,11405.330000,2.792343
7869,11406.780000,2.657594
7870,11408.230000,2.621653
7871,11409.680000,2.463012
7872,11411.130000,2.505210
7873,11412.580000,2.519150
7874,11414.030000,2.828185
7875,11415.480000,2.729710
7876,11416.930000,2.771518
7877,11418.380000,2.561535
7878,11419.830000,2.525772
7879,11421.280000,2.333390
7880,11422.730000,2.228940
7881,11424.180000,2.185721
7882,11425.630000,2.445785
7883,11427.080000,2.551529
7884,11428.530000,2.316749
7885,11429.980000,2.441392
7886,11431.430000,2.559191
7887,11432.880000,2.734805
7888,11434.330000,2.968643
7889,11435.780000,2.889556
7890,11437.230000,3.156192
7891,11438.670000,3.299202
7892,11440.130000,3.316674
7893,11441.570000,3.246539
7894,11443.020000,3.143416
7895,11444.470000,3.355155
7896,11445.920000,3.284424
7897,11447.370000,2.921391
7898,11448.820000,3.052397
7899,11450.270000,3.332567
7900,11451.720000,3.376445
7901,11453.170000,3.420724
7902,11454.620000,3.587810
7903,11456.070000,3.736058
7904,11457.520000,3.500466
7905,11458.970000,3.961406
7906,11460.420000,4.086749
7907,11461.870000,4.023026
7908,11463.320000,4.258158
7909,11464.770000,4.223713
7910,11466.220000,4.162745
7911,11467.670000,4.539407
7912,11469.120000,4.538056
7913,11470.570000,4.303475
7914,11472.020000,4.243760
7915,11473.460000,4.380326
7916,11474.920000,4.094398
7917,11476.360000,4.116251
7918,11477.810000,4.369002
7919,11479.260000,4.200151
7920,11480.710000,4.519396
7921,11482.160000,4.463831
7922,11483.610000,4.517309
7923,11485.060000,4.685600
7924,11486.510000,4.738159
7925,11487.960000,4.411305
7926,11489.410000,4.237845
7927,11490.860000,4.223893
7928,11492.310000,4.266460
7929,11493.760000,4.179508
7930,11495.210000,3.992906
7931,11496.660000,3.778348
7932,11498.110000,4.055239
7933,11499.560000,3.603099
7934,11501.010000,3.862023
7935,11502.460000,3.679310
7936,11503.910000,3.469223
7937,11505.360000,3.216098
7938,11506.810000,3.016025
7939,11508.250000,3.052736
7940,11509.710000,2.857316
7941,11511.150000,2.678037
7942,11512.600000,2.925652
7943,11514.050000,3.043570
7944,11515.500000,2.980779
7945,11516.950000,2.623250
7946,11518.400000,2.651371
7947,11519.850000,2.810372
7948,11521.300000,2.634479
7949,11522.750000,2.741564
7950,11524.200000,2.828438
7951,11525.650000,3.003524
7952,11527.100000,2.860367
7953,11528.550000,2.768515
7954,11530.000000,2.958792
7955,11531.450000,2.938297
7956,11532.900000,2.547222
7957,11534.350000,2.606875
7958,11535.800000,2.379173
7959,11537.250000,2.350460
7960,11538.700000,2.224520
7961,11540.150000,2.288248
7962,11541.600000,2.285225
7963,11543.040000,2.170771
7964,11544.500000,2.262054
7965,11545.940000,2.467169
7966,11547.390000,2.465404
7967,11548.840000,2.404515
7968,11550.290000,2.381299
7969,11551.740000,2.542026
7970,11553.190000,2.484615
7971,11554.640000,2.565858
7972,11556.090000,2.393938
7973,11557.540000,2.289648
7974,11558.990000,2.458143
7975,11560.440000,2.757684
7976,11561.890000,2.582428
7977,11563.340000,2.826137
7978,11564.790000,3.000972
7979,11566.240000,2.898730
7980,11567.690000,3.005973
7981,11569.140000,3.127889
7982,11570.590000,2.983316
7983,11572.040000,3.027897
7984,11573.490000,2.987602
7985,11574.940000,2.652562
7986,11576.390000,2.583024
7987,11577.830000,2.572284
7988,11579.290000,2.645684
7989,11580.730000,2.808432
7990,11582.180000,3.043794
7991,11583.630000,2.963874
7992,11585.080000,2.966417
7993,11586.530000,3.152813
7994,11587.980000,3.168730
7995,11589.430000,3.144794
7996,11590.880000,3.093820
7997,11592.330000,2.889728
7998,11593.780000,3.112468
7999,11595.230000,3.163247
8000,11596.680000,2.934173
8001,11598.130000,2.712789
8002,11599.580000,2.732065
8003,11601.030000,2.786247
8004,11602.480000,2.486234
8005,11603.930000,2.841035
8006,11605.380000,2.833007
8007,11606.830000,3.158920
8008,11608.280000,3.000916
8009,11609.730000,2.990946
8010,11611.180000,3.061637
8011,11612.630000,3.053765
8012,11614.080000,2.930892
8013,11615.520000,2.843945
8014,11616.970000,2.970813
8015,11618.420000,2.623529
8016,11619.870000,2.741481
8017,11621.320000,2.623053
8018,11622.770000,2.611342
8019,11624.220000,2.660045
8020,11625.670000,2.682084
8021,11627.120000,2.787637
8022,11628.570000,2.798424
8023,11630.020000,2.946866
8024,11631.470000,3.094391
8025,11632.920000,3.009976
8026,11634.370000,3.215320
8027,11635.820000,3.195609
8028,11637.270000,3.207526
8029,11638.720000,3.158533
8030,11640.170000,3.193605
8031,11641.620000,3.158966
8032,11643.070000,3.092335
8033,11644.520000,3.305532
8034,11645.970000,3.333653
8035,11647.420000,3.588191
8036,11648.870000,3.625777
8037,11650.310000,3.438866
8038,11651.760000,3.358057
8039,11653.210000,3.484162
8040,11654.660000,3.501803
8041,11656.110000,3.713103
8042,11657.560000,3.689341
8043,11659.010000,3.529725
8044,11660.460000,3.611470
8045,11661.910000,3.509715
8046,11663.360000,3.213129
8047,11664.810000,3.084428
8048,11666.260000,2.862050
8049,11667.710000,2.813922
8050,11669.160000,3.080138
8051,11670.610000,3.130902
8052,11672.060000,3.296670
8053,11673.510000,3.217697
8054,11674.960000,3.501248
8055,11676.410000,3.726332
8056,11677.860000,3.855594
8057,11679.310000,3.874428
8058,11680.760000,3.882862
8059,11682.210000,4.016593
8060,11683.660000,3.997494
8061,11685.100000,3.811426
8062,11686.550000,4.038881
8063,11688.000000,4.029536
8064,11689.450000,4.299110
8065,11690.900000,4.196731
8066,11692.350000,4.193216
8067,11693.800000,4.313947
8068,11695.250000,4.064847
8069,11696.700000,4.136965
8070,11698.150000,4.290328
8071,11699.600000,4.441710
8072,11701.050000,4.307835
8073,11702.500000,4.214317
8074,11703.950000,4.258934
8075,11705.400000,4.037134
8076,11706.850000,4.026562
8077,11708.300000,4.060351
8078,11709.750000,4.034269
8079,11711.200000,3.865183
8080,11712.650000,3.957177
8081,11714.100000,3.747890
8082,11715.550000,3.697878
8083,11717.000000,3.735760
8084,11718.450000,3.958536
8085,11719.890000,4.004558
8086,11721.340000,3.985877
8087,11722.790000,3.872017
8088,11724.240000,3.750754
8089,11725.690000,3.682579
8090,11727.140000,3.589866
8091,11728.590000,3.565071
8092,11730.040000,3.495433
8093,11731.490000,3.376750
8094,11732.940000,3.275819
8095,11734.390000,3.209573
8096,11735.840000,3.335816
8097,11737.290000,3.193257
8098,11738.740000,3.345296
8099,11740.190000,3.461439
8100,11741.640000,3.622803
8101,11743.090000,3.683318
8102,11744.540000,3.752652
8103,11745.990000,3.853332
8104,11747.440000,3.812339
8105,11748.890000,3.888997
8106,11750.340000,3.786579
8107,11751.790000,3.867899
8108,11753.240000,3.972075
8109,11754.680000,3.768233
8110,11756.130000,3.808562
8111,11757.580000,4.098759
8112,11759.030000,4.183207
8113,11760.480000,4.181640
8114,11761.930000,4.213291
8115,11763.380000,4.114298
8116,11764.830000,4.068481
8117,11766.280000,4.196511
8118,11767.730000,4.109748
8119,11769.180000,4.154181
8120,11770.630000,4.420081
8121,11772.080000,4.526726
8122,11773.530000,4.443162
8123,11774.980000,4.656943
8124,11776.430000,4.880736
8125,11777.880000,4.717487
8126,11779.330000,4.779004
8127,11780.780000,4.900337
8128,11782.230000,5.133145
8129,11783.680000,4.922699
8130,11785.130000,5.022496
8131,11786.580000,5.111346
8132,11788.030000,5.171729
8133,11789.470000,5.015039
8134,11790.920000,4.932278
8135,11792.370000,4.916708
8136,11793.820000,4.764723
8137,11795.270000,4.769681
8138,11796.720000,4.722328
8139,11798.170000,4.949469
8140,11799.620000,4.847221
8141,11801.070000,4.628937
8142,11802.520000,4.305052
8143,11803.970000,4.216519
8144,11805.420000,4.108236
8145,11806.870000,4.238067
8146,11808.320000,4.068580
8147,11809.770000,4.214441
8148,11811.220000,4.345227
8149,11812.670000,4.349148
8150,11814.120000,4.682692
8151,11815.570000,4.549616
8152,11817.020000,4.931176
8153,11818.470000,4.875788
8154,11819.920000,4.756615
8155,11821.370000,4.505127
8156,11822.820000,4.359471
8157,11824.260000,4.040448
8158,11825.710000,3.651526
8159,11827.160000,3.367877
8160,11828.610000,2.971158
8161,11830.060000,2.903740
8162,11831.510000,2.937563
8163,11832.960000,3.312249
8164,11834.410000,3.558288
8165,11835.860000,3.810806
8166,11837.310000,3.764288
8167,11838.760000,3.683022
8168,11840.210000,3.624413
8169,11841.660000,3.579975
8170,11843.110000,3.461269
8171,11844.560000,3.316031
8172,11846.010000,3.155286
8173,11847.460000,2.922340
8174,11848.910000,2.804981
8175,11850.360000,3.130893
8176,11851.810000,3.454991
8177,11853.260000,3.749258
8178,11854.710000,3.827130
8179,11856.160000,3.752860
8180,11857.610000,3.731487
8181,11859.050000,3.762419
8182,11860.500000,3.683329
8183,11861.950000,3.507176
8184,11863.400000,3.461322
8185,11864.850000,3.554407
8186,11866.300000,3.414797
8187,11867.750000,3.585692
8188,11869.200000,3.584916
8189,11870.650000,3.357304
8190,11872.100000,3.219488
8191,11873.550000,3.354431
8192,11875.000000,3.618039
8193,11876.450000,3.914618
8194,11877.900000,3.792371
8195,11879.350000,3.738072
8196,11880.800000,3.577350
8197,11882.250000,3.360462
8198,11883.700000,3.217098
8199,11885.150000,2.642127
8200,11886.600000,2.428482
8201,11888.050000,2.227470
8202,11889.500000,2.298544
8203,11890.950000,2.273417
8204,11892.400000,2.613849
8205,11893.840000,2.879239
8206,11895.290000,2.670069
8207,11896.740000,2.811451
8208,11898.190000,3.144735
8209,11899.640000,3.098068
8210,11901.090000,2.607500
8211,11902.540000,2.423638
8212,11903.990000,2.290159
8213,11905.440000,2.108431
8214,11906.890000,2.032561
8215,11908.340000,2.143386
8216,11909.790000,2.282168
8217,11911.240000,2.250577
8218,11912.690000,2.484422
8219,11914.140000,2.655275
8220,11915.590000,2.531329
8221,11917.040000,2.630365
8222,11918.490000,2.727758
8223,11919.940000,2.883822
8224,11921.390000,3.040091
8225,11922.840000,3.069165
8226,11924.290000,3.013362
8227,11925.740000,3.157818
8228,11927.190000,3.064998
8229,11928.630000,3.047296
8230,11930.080000,2.909288
8231,11931.530000,2.786021
8232,11932.980000,2.578311
8233,11934.430000,2.657114
